Request ,BusinessUnit,
"""fap6wa AND shipLocation_s:13603 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""332229"", ""refNum_s"": ""610304""",TRUE,
"""T32WQ2A23* AND salesLocation_s:61082 AND shipLocation_s:16009 AND customerAccount_s:AC0200-4351 AND dcLocation_s:5689 AND businessUnit_s:WESCO"", ""userName_s"": ""James Janak"", ""refNum_s"": """"",FALSE,
"""duct* AND businessUnit_s:Accu-Tech AND shipLocation_s:13429 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""ltdf* AND businessUnit_s:Accu-Tech AND shipLocation_s:13429 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""FWSHBF04LXW AND shipLocation_s:11305 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337844"", ""refNum_s"": ""610301""",TRUE,
"""ps5366* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0016-2584 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""matt trautman"", ""refNum_s"": """"",FALSE,
"""PDP012FB3010/F5-I/O-C4AQU AND shipLocation_s:16041 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""331970"", ""refNum_s"": ""610299""",TRUE,
"""024E88-33131-A3 AND shipLocation_s:11305 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337844"", ""refNum_s"": ""610301""",TRUE,
"""frm-mat* AND businessUnit_s:Accu-Tech AND shipLocation_s:13429 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""T32WQ2A23* AND salesLocation_s:61082 AND shipLocation_s:16009 AND customerAccount_s:AC0011-2699 AND dcLocation_s:5689 AND businessUnit_s:WESCO"", ""userName_s"": ""James Janak"", ""refNum_s"": """"",FALSE,
"""ssp100* AND salesLocation_s:61996 AND shipLocation_s:12304 AND customerAccount_s:AC0158-1124 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Nathan Ward"", ""refNum_s"": """"",TRUE,
"""RKWT4-265/10M* AND salesLocation_s:66708 AND shipLocation_s:12008 AND customerAccount_s:AC0010-8039 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Doug Lindsay"", ""refNum_s"": """"",FALSE,
"""18-2c-p-blk-bx* AND salesLocation_s:61997 AND shipLocation_s:12114 AND customerAccount_s:AC0158-0361 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Melisha Savage"", ""refNum_s"": """"",TRUE,
"""Fan-bt25-12* AND salesLocation_s:62536 AND shipLocation_s:15609 AND customerAccount_s:AC0162-1722 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jason Jarvis"", ""refNum_s"": """"",TRUE,
"""c712 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""312371"", ""refNum_s"": ""610293""",TRUE,
"""10032455* AND salesLocation_s:60181 AND shipLocation_s:12004 AND customerAccount_s:AC0082-6805 AND businessUnit_s:WESCO"", ""userName_s"": ""Angela Stewart"", ""refNum_s"": """"",FALSE,
"""bch32-w2* AND salesLocation_s:62744 AND shipLocation_s:15416 AND customerAccount_s:AC0158-8937 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Chanel Cannon"", ""refNum_s"": """"",TRUE,
"""315685h01* AND businessUnit_s:WESCO AND shipLocation_s:14507 AND advancedPartSearch:Y AND businessUnit_s:WESCO"", ""userName_s"": """", ""refNum_s"": ""100012447""",FALSE,
"""cat6 patch cords* AND businessUnit_s:Accu-Tech AND shipLocation_s:16043 AND taxonomy_level_1_s:(\""B22-Wire and Cable\"") AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""DFY349359* AND businessUnit_s:WESCO AND shipLocation_s:14507 AND advancedPartSearch:Y AND businessUnit_s:WESCO"", ""userName_s"": """", ""refNum_s"": ""100012447""",FALSE,
"""PLT6H-C0* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0016-2584 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""matt trautman"", ""refNum_s"": """"",FALSE,
"""UTP28X3 AND shipLocation_s:15414 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""216112"", ""refNum_s"": ""609425""",TRUE,
"""ATR_1/4X120_ZN AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""326749"", ""refNum_s"": ""610241""",TRUE,
"""srb19d7bl* AND salesLocation_s:61961 AND shipLocation_s:16011 AND customerAccount_s:AC0158-1180 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Andrew Lane"", ""refNum_s"": """"",TRUE,
"""*:* AND transPartOrFilter:(transactablePart_s:1002921AT OR transactablePart_s:1002710AT) AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0158-2992 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Greg Griffo"", ""refNum_s"": ""QU100030022""",TRUE,
"""MCTP6I-6- AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""304249"", ""refNum_s"": ""610267""",TRUE,
"""mpls* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0158-0571 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alton Balentine"", ""refNum_s"": """"",TRUE,
"""mctp6bi-6-10* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0158-5850 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Foster Burch"", ""refNum_s"": """"",TRUE,
"""HXJ6B* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0158-0571 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alton Balentine"", ""refNum_s"": """"",TRUE,
"""41AB6-1F4 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337705"", ""refNum_s"": ""608653""",TRUE,
"""TF6-OS2-PL AND shipLocation_s:16041 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""313089"", ""refNum_s"": ""610244""",TRUE,
"""hbl2721* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0016-2584 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""matt trautman"", ""refNum_s"": """"",FALSE,
"""TRED-ELEC AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""326749"", ""refNum_s"": ""610241""",TRUE,
"""49255* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0158-1585 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Simon Ruppert"", ""refNum_s"": """"",TRUE,
"""fis AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""317857"", ""refNum_s"": ""610259""",TRUE,
"""41D6A-1F4 AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307308"", ""refNum_s"": ""610137""",TRUE,
"""FXNS12ALCB-3M AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""302568"", ""refNum_s"": ""610252""",TRUE,
"""IX-DV* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0158-2076 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Greg Griffo"", ""refNum_s"": """"",TRUE,
"""35700-701 AND shipLocation_s:13002 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""316046"", ""refNum_s"": ""610228""",TRUE,
"""ISB1W AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328842"", ""refNum_s"": ""610179""",TRUE,
"""SE-5154* AND businessUnit_s:WESCO AND shipLocation_s:12402 AND advancedPartSearch:Y AND businessUnit_s:WESCO"", ""userName_s"": """", ""refNum_s"": ""100012447""",FALSE,
"""*:* AND transPartOrFilter:(transactablePart_s:BD8452729) AND salesLocation_s:60682 AND shipLocation_s:15408 AND dcLocation_s:7305 AND customerAccount_s:AC0185-9257 AND businessUnit_s:WESCO"", ""userName_s"": ""Nicholas Garets"", ""refNum_s"": ""QU100029707""",FALSE,
"""1025 AND shipLocation_s:15819 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""223220"", ""refNum_s"": ""609970""",TRUE,
"""45982h06* AND businessUnit_s:WESCO AND shipLocation_s:14507 AND advancedPartSearch:Y AND businessUnit_s:WESCO"", ""userName_s"": """", ""refNum_s"": ""100012447""",FALSE,
"""q40-0xnu AND shipLocation_s:16011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""322620"", ""refNum_s"": ""610199""",TRUE,
"""rv6m AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""609610""",TRUE,
"""rv AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""609610""",TRUE,
"""UNP-U-610-2U-48* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""MGS600* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""4F2425/5E-8-SX* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""vp-6 AND shipLocation_s:16041 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""313089"", ""refNum_s"": ""610171""",TRUE,
"""KWP6 AND shipLocation_s:13603 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227835"", ""refNum_s"": ""610175""",TRUE,
"""UN874049914/10 AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329187"", ""refNum_s"": ""610190""",TRUE,
"""pnm-c16013r AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""303596"", ""refNum_s"": ""610192""",TRUE,
"""CS44R* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""CS37P* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""cat6a green cmp* AND businessUnit_s:Accu-Tech AND shipLocation_s:13002 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""berk-tek om4* AND salesLocation_s:61963 AND shipLocation_s:16041 AND customerAccount_s:AC0186-3068 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Von Small"", ""refNum_s"": """"",TRUE,
"""40161-072 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""234627"", ""refNum_s"": ""609863""",TRUE,
"""6111G-RY6 AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307308"", ""refNum_s"": ""610137""",TRUE,
"""CS34R* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""108168469 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""228294"", ""refNum_s"": """"",TRUE,
"""FS-101483 AND shipLocation_s:15414 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307091"", ""refNum_s"": ""604841""",TRUE,
"""658amj* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0158-3872 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Marcos Botello"", ""refNum_s"": """"",TRUE,
"""ax AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""228294"", ""refNum_s"": ""610169""",TRUE,
"""10250- AND shipLocation_s:12114 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235882"", ""refNum_s"": ""610173""",TRUE,
"""V-1030C* AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0158-6104 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Davis Puckey"", ""refNum_s"": """"",TRUE,
"""12831-7 AND shipLocation_s:15819 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""237306"", ""refNum_s"": ""610124""",TRUE,
"""49255-H48 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233415"", ""refNum_s"": ""609926""",TRUE,
"""CD-930H-250 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""327282"", ""refNum_s"": """"",TRUE,
"""VERSIV-BACKPK-STRP AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233931"", ""refNum_s"": ""610158""",TRUE,
"""78205144030* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0155-5833 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Noah Gelman"", ""refNum_s"": """"",FALSE,
"""SRYLFXBPRM4 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208907"", ""refNum_s"": ""610141""",TRUE,
"""V-2971 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329125"", ""refNum_s"": ""609111""",TRUE,
"""iem AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339483"", ""refNum_s"": ""608560""",TRUE,
"""7100290221* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0154-7361 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Sam Alford"", ""refNum_s"": """"",FALSE,
"""SRWF6U36 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""312371"", ""refNum_s"": ""610084""",TRUE,
"""CF54/50EZ* AND salesLocation_s:61996 AND shipLocation_s:12304 AND customerAccount_s:AC0160-0026 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Nathan Ward"", ""refNum_s"": """"",TRUE,
"""pwr- AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339483"", ""refNum_s"": ""608560""",TRUE,
"""pwr AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339483"", ""refNum_s"": ""608560""",TRUE,
"""1025705AT* AND businessUnit_s:Accu-Tech AND shipLocation_s:13429 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""cch-cp12-b AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339483"", ""refNum_s"": ""608560""",TRUE,
"""PE30HDH00AN4* AND salesLocation_s:62531 AND shipLocation_s:15625 AND customerAccount_s:AC0158-3337 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jessica Mallard"", ""refNum_s"": """"",TRUE,
"""s22hd AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208904"", ""refNum_s"": ""610135""",TRUE,
"""L3-0101B2EAD1002M AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""325146"", ""refNum_s"": ""609491""",TRUE,
"""50hn AND businessUnit_s:Accu-Tech"", ""userName_s"": ""332869"", ""refNum_s"": ""610055""",TRUE,
"""FRM-200* AND salesLocation_s:61998 AND shipLocation_s:13002 AND customerAccount_s:AC0158-7641 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Ian Berryman"", ""refNum_s"": """"",TRUE,
"""CS34P AND shipLocation_s:12114 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337344"", ""refNum_s"": ""610143""",TRUE,
"""2227v AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""317857"", ""refNum_s"": ""609703""",TRUE,
"""*:* AND transPartOrFilter:(transactablePart_s:1008370AT) AND salesLocation_s:62473 AND shipLocation_s:13429 AND customerAccount_s:AC0200-3266 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Davis Puckey"", ""refNum_s"": ""100076758""",TRUE,
"""sdhju24 AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208904"", ""refNum_s"": ""610135""",TRUE,
"""61110- AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226022"", ""refNum_s"": ""610142""",TRUE,
"""*:* AND transPartOrFilter:(transactablePart_s:EA65542Z4) AND salesLocation_s:61171 AND shipLocation_s:12402 AND dcLocation_s:7302 AND customerAccount_s:AC0001-5961 AND businessUnit_s:WESCO"", ""userName_s"": ""Mike Albright"", ""refNum_s"": ""QU100029998""",FALSE,
"""TJ6A-27* AND businessUnit_s:WESCO AND shipLocation_s:12004 AND advancedPartSearch:Y AND businessUnit_s:WESCO"", ""userName_s"": """", ""refNum_s"": ""100012447""",FALSE,
"""ftlf8536p AND shipLocation_s:12114 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235882"", ""refNum_s"": ""610130""",TRUE,
"""nk2f AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""302568"", ""refNum_s"": ""610046""",TRUE,
"""rciaP01 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321469"", ""refNum_s"": ""610129""",TRUE,
"""pe8 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208907"", ""refNum_s"": ""610118""",TRUE,
"""mctp6 AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""609610""",TRUE,
"""pe89-245 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208907"", ""refNum_s"": ""610118""",TRUE,
"""per AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208907"", ""refNum_s"": ""610118""",TRUE,
"""810-LL7-003 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""326749"", ""refNum_s"": ""610112""",TRUE,
"""UN874049914/10 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""306666"", ""refNum_s"": ""610110""",TRUE,
"""43007799990* AND salesLocation_s:61138 AND shipLocation_s:11204 AND customerAccount_s:AC0059-8008 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Jarod Hart"", ""refNum_s"": """"",FALSE,
"""ZPDS-208V60A-HW-6L21-20R AND shipLocation_s:15819 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""237306"", ""refNum_s"": ""610111""",TRUE,
"""002E8F AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""334543"", ""refNum_s"": ""609930""",TRUE,
"""002E AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""334543"", ""refNum_s"": ""609930""",TRUE,
"""UTP6a AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""608912""",TRUE,
"""UTP6axSP3BU AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""608912""",TRUE,
"""smb-1p-2 AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""610079""",TRUE,
"""smb-1p AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""610079""",TRUE,
"""KSSMB1- AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328841"", ""refNum_s"": ""610063""",TRUE,
"""6A-246-2B AND shipLocation_s:15428 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""239908"", ""refNum_s"": ""610037""",TRUE,
"""378GOBKLS* AND salesLocation_s:61171 AND shipLocation_s:12402 AND customerAccount_s:AC0001-5961 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Aiereona Palmer"", ""refNum_s"": """"",FALSE,
"""Si AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""312371"", ""refNum_s"": ""607688""",TRUE,
"""2413 D15U1000 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""313507"", ""refNum_s"": """"",TRUE,
"""11301-701* AND salesLocation_s:62533 AND shipLocation_s:11102 AND customerAccount_s:AC0158-1550 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Shannon Brown"", ""refNum_s"": """"",TRUE,
"""C6ASPDSB AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233601"", ""refNum_s"": """"",TRUE,
"""NSC6AB05 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233601"", ""refNum_s"": """"",TRUE,
"""trt3 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""332869"", ""refNum_s"": ""610055""",TRUE,
"""Berk-Tek_place_holder AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""231024"", ""refNum_s"": ""610072""",TRUE,
"""95-050-99- AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329187"", ""refNum_s"": ""610061""",TRUE,
"""700000 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""332869"", ""refNum_s"": ""610055""",TRUE,
"""cfpl6why AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233642"", ""refNum_s"": """"",TRUE,
"""95-050-99-X AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339483"", ""refNum_s"": """"",TRUE,
"""1611-20* AND salesLocation_s:60001 AND shipLocation_s:12619 AND customerAccount_s:AC0000-5694 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Josephine Trupiano"", ""refNum_s"": """"",FALSE,
"""250-712 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328501"", ""refNum_s"": ""608939""",TRUE,
"""DE52Z97Y8* AND salesLocation_s:61171 AND shipLocation_s:12402 AND customerAccount_s:AC0061-0418 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""John Narum"", ""refNum_s"": """"",FALSE,
"""11421-712* AND salesLocation_s:61961 AND shipLocation_s:16011 AND customerAccount_s:AC0158-1180 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Andrew Lane"", ""refNum_s"": """"",TRUE,
"""95-200-4 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339483"", ""refNum_s"": ""610053""",TRUE,
"""C601106010 AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""238320"", ""refNum_s"": ""609260""",TRUE,
"""BD9922ZZ6* AND salesLocation_s:61171 AND shipLocation_s:12402 AND customerAccount_s:AC0061-0418 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""John Narum"", ""refNum_s"": """"",FALSE,
"""W97FU2A23* AND salesLocation_s:61171 AND shipLocation_s:12402 AND customerAccount_s:AC0061-0418 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""John Narum"", ""refNum_s"": """"",FALSE,
